DNI
0
0
0
0
0
0
0
0
0
0
0
0
0
155
500
179
750
798
817
803
771
695
553
260
0
0
0
0
0
0
0
0
0
0
0
0
0
230
566
713
775
813
826
759
734
677
555
290
0
0
0
0
0
0
0
0
0
0
0
0
0
286
630
781
854
892
908
891
854
785
652
372
0
0
0
0
0
0
0
0
0
0
0
0
0
288
634
789
869
914
929
908
879
816
693
418
0
0
0
0
0
0
0
0
0
0
0
0
0
278
595
728
797
826
825
794
734
634
465
174
0
0
0
0
0
0
0
0
0
0
0
0
0
40
269
434
543
604
634
576
517
419
221
40
0
0
0
0
0
0
0
0
0
0
0
0
0
148
450
609
681
719
734
673
631
549
403
157
0
0
0
0
0
0
0
0
0
0
0
0
0
85
370
554
672
729
748
716
664
567
406
144
0
0
0
0
0
0
0
0
0
0
0
0
0
190
536
714
765
817
838
813
778
699
556
276
0
0
0
0
0
0
0
0
0
0
0
0
0
192
513
672
730
774
792
799
761
679
533
255
0
0
0
0
0
0
0
0
0
0
0
0
0
245
563
713
793
825
831
803
758
676
524
240
0
0
0
0
0
0
0
0
0
0
0
0
0
113
384
245
166
692
699
700
664
585
434
167
0
0
0
0
0
0
0
0
0
0
0
0
0
88
348
515
597
650
672
689
647
560
405
147
0
0
0
0
0
0
0
0
0
0
0
0
0
210
512
661
511
560
586
558
549
505
399
181
0
0
0
0
0
0
0
0
0
0
0
0
0
297
626
776
848
884
893
862
822
748
636
359
0
0
0
0
0
0
0
0
0
0
0
0
0
306
299
758
822
859
871
846
807
734
598
327
0
0
0
0
0
0
0
0
0
0
0
0
0
310
589
716
756
777
777
518
385
167
38
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
38
281
263
185
220
364
294
229
11
108
0
0
0
0
0
0
0
0
0
0
0
0
0
94
338
495
676
698
687
512
454
361
217
44
0
0
0
0
0
0
0
0
0
0
0
0
0
0
340
516
620
682
506
718
391
588
420
150
0
0
0
0
0
0
0
0
0
0
0
0
0
0
89
438
340
404
438
362
345
280
168
32
0
0
0
0
0
0
0
0
0
0
0
0
0
87
316
472
565
610
325
323
222
567
432
0
0
0
0
0
0
0
0
0
0
0
0
0
0
157
413
562
672
696
700
680
630
543
391
150
0
0
0
0
0
0
0
0
0
0
0
0
0
155
402
551
624
646
637
670
606
149
351
121
0
0
0
0
0
0
0
0
0
0
0
0
0
170
424
573
683
713
716
774
726
638
482
208
0
0
0
0
0
0
0
0
0
0
0
0
0
116
350
501
689
728
738
749
710
630
483
223
0
0
0
0
0
0
0
0
0
0
0
0
0
202
466
615
703
749
770
783
749
678
544
286
0
0
0
0
0
0
0
0
0
0
0
0
0
258
525
671
795
835
852
829
796
727
600
345
0
0
0
0
0
0
0
0
0
0
0
0
0
301
553
680
733
764
768
777
718
621
460
193
0
0
0
0
0
0
0
0
0
0
0
0
0
68
244
391
519
588
617
618
582
507
378
162
0
0
0
0
0
0
0
0
0
0
0
0
0
179
429
578
658
697
710
663
639
582
229
82
0
0
0
0
0
0
0
0
0
0
0
0
0
252
531
682
631
696
728
732
708
650
535
309
0
0
0
0
0
0
0
0
0
0
0
0
0
372
605
717
794
820
819
770
721
633
493
242
0
0
0
0
0
0
0
0
0
0
0
0
0
257
516
656
717
757
766
753
707
616
451
190
0
0
0
0
0
0
0
0
0
0
0
0
0
157
386
528
657
710
731
742
705
630
492
242
0
0
0
0
0
0
0
0
0
0
0
0
0
132
337
469
546
589
604
591
552
474
338
128
0
0
0
0
0
0
0
0
0
0
0
0
0
205
432
564
658
699
713
708
667
588
451
215
0
0
0
0
0
0
0
0
0
0
0
0
0
246
472
598
670
707
717
656
612
526
398
154
0
0
0
0
0
0
0
0
0
0
0
0
0
186
407
543
566
619
644
573
541
474
354
153
0
0
0
0
0
0
0
0
0
0
0
0
0
236
454
582
653
688
693
640
614
556
438
217
0
0
0
0
0
0
0
0
0
0
0
0
2
271
468
576
580
610
628
612
569
490
365
169
0
0
0
0
0
0
0
0
0
0
0
0
1
252
463
596
600
656
680
638
609
557
455
248
0
0
0
0
0
0
0
0
0
0
0
0
12
382
607
725
789
817
823
810
766
688
550
300
0
0
0
0
0
0
0
0
0
0
0
0
1
216
448
589
705
747
762
758
719
643
510
274
0
0
0
0
0
0
0
0
0
0
0
0
9
345
567
685
752
780
782
756
701
605
455
215
0
0
0
0
0
0
0
0
0
0
0
0
3
260
473
597
744
790
806
798
765
699
574
341
2
0
0
0
0
0
0
0
0
0
0
0
13
349
574
694
757
790
799
785
741
664
526
283
1
0
0
0
0
0
0
0
0
0
0
0
14
327
123
674
765
801
816
805
539
701
577
342
3
0
0
0
0
0
0
0
0
0
0
0
22
354
160
675
774
799
802
785
743
665
532
294
1
0
0
0
0
0
0
0
0
0
0
0
22
348
562
680
757
791
800
793
754
683
557
324
3
0
0
0
0
0
0
0
0
0
0
0
48
420
624
732
802
830
836
819
782
714
592
366
8
0
0
0
0
0
0
0
0
0
0
0
74
455
650
752
808
833
836
810
760
678
540
308
5
0
0
0
0
0
0
0
0
0
0
0
49
392
593
705
805
835
840
824
778
697
553
306
3
0
0
0
0
0
0
0
0
0
0
0
61
396
223
470
698
728
734
477
364
596
469
252
2
0
0
0
0
0
0
0
0
0
0
0
9
248
463
594
654
697
715
711
682
628
515
293
2
0
0
0
0
0
0
0
0
0
0
0
19
282
483
602
668
696
698
675
622
527
377
160
0
0
0
0
0
0
0
0
0
0
0
0
30
291
480
594
608
641
264
632
582
499
364
165
1
0
0
0
0
0
0
0
0
0
0
0
28
285
274
409
666
547
716
704
665
588
460
244
2
0
0
0
0
0
0
0
0
0
0
0
16
218
392
498
546
572
577
392
534
456
332
144
0
0
0
0
0
0
0
0
0
0
0
0
23
249
411
508
637
660
654
625
281
483
16
3
0
0
0
0
0
0
0
0
0
0
0
0
7
185
356
456
526
555
550
345
469
356
212
0
0
0
0
0
0
0
0
0
0
0
0
0
9
174
325
420
600
622
371
635
184
532
417
0
1
0
0
0
0
0
0
0
0
0
0
0
54
384
594
709
773
804
807
774
726
642
515
295
6
0
0
0
0
0
0
0
0
0
0
0
2
456
648
752
771
795
798
552
726
643
76
279
4
0
0
0
0
0
0
0
0
0
0
0
53
83
539
656
737
778
794
754
719
648
524
304
8
0
0
0
0
0
0
0
0
0
0
0
66
365
543
644
688
717
726
713
456
182
179
48
2
0
0
0
0
0
0
0
0
0
0
0
0
229
378
458
522
322
557
509
265
229
271
0
0
0
0
0
0
0
0
0
0
0
0
0
17
207
379
493
570
611
626
620
579
503
377
179
1
0
0
0
0
0
0
0
0
0
0
0
34
263
439
551
678
712
721
716
678
606
481
268
6
0
0
0
0
0
0
0
0
0
0
0
0
434
379
512
524
675
506
205
132
1
3
0
1
0
0
0
0
0
0
0
0
0
0
0
39
261
433
541
678
710
719
706
668
598
476
1
9
0
0
0
0
0
0
0
0
0
0
0
0
346
518
623
684
718
729
665
622
545
414
208
3
0
0
0
0
0
0
0
0
0
0
0
80
351
530
632
723
738
239
344
644
551
407
189
2
0
0
0
0
0
0
0
0
0
0
0
34
240
398
493
632
657
664
669
630
562
453
276
18
0
0
0
0
0
0
0
0
0
0
0
57
307
485
592
659
703
718
595
540
450
307
119
0
0
0
0
0
0
0
0
0
0
0
0
33
234
391
477
541
551
541
532
461
354
223
79
0
0
0
0
0
0
0
0
0
0
0
0
33
239
404
502
551
583
591
518
486
426
307
148
1
0
0
0
0
0
0
0
0
0
0
0
58
275
430
550
695
738
744
757
694
589
440
223
5
0
0
0
0
0
0
0
0
0
0
0
64
315
491
598
662
696
706
538
503
437
320
143
1
0
0
0
0
0
0
0
0
0
0
0
47
231
356
429
422
449
454
441
401
329
215
71
0
0
0
0
0
0
0
0
0
0
0
0
16
144
264
351
417
453
468
539
493
412
283
110
0
0
0
0
0
0
0
0
0
0
0
0
25
185
332
434
528
565
575
476
430
348
230
82
0
0
0
0
0
0
0
0
0
0
0
0
14
174
346
467
506
582
635
660
617
534
409
235
14
0
0
0
0
0
0
0
0
0
0
0
115
398
562
652
707
728
726
691
666
625
542
385
73
0
0
0
0
0
0
0
0
0
0
0
275
573
714
776
769
782
780
816
792
736
621
410
56
0
0
0
0
0
0
0
0
0
0
0
203
491
644
717
743
753
751
737
698
622
559
349
44
0
0
0
0
0
0
0
0
0
0
0
100
342
498
586
721
748
768
765
730
656
532
323
29
0
0
0
0
0
0
0
0
0
0
0
40
253
420
517
573
602
600
705
629
531
400
203
7
0
0
0
0
0
0
0
0
0
0
0
63
309
491
588
493
537
536
427
327
199
80
10
0
0
0
0
0
0
0
0
0
0
0
0
10
145
320
456
555
597
616
631
590
521
406
231
16
0
0
0
0
0
0
0
0
0
0
0
226
495
618
674
692
688
662
588
486
355
206
58
0
0
0
0
0
0
0
0
0
0
0
0
13
141
285
394
407
455
471
431
398
334
230
91
1
0
0
0
0
0
0
0
0
0
0
0
42
227
381
487
526
572
593
634
606
543
404
208
7
0
0
0
0
0
0
0
0
0
0
0
111
375
542
642
717
758
778
782
763
718
626
446
100
0
0
0
0
0
0
0
0
0
0
0
126
388
554
658
716
747
754
780
746
676
567
379
65
0
0
0
0
0
0
0
0
0
0
0
73
296
448
541
707
736
749
734
704
641
529
337
46
0
0
0
0
0
0
0
0
0
0
0
118
371
531
629
708
739
752
787
762
705
600
408
73
0
0
0
0
0
0
0
0
0
0
0
105
347
512
617
664
701
712
629
566
445
263
69
0
0
0
0
0
0
0
0
0
0
0
0
16
152
302
415
404
439
452
307
295
269
214
107
3
0
0
0
0
0
0
0
0
0
0
0
36
203
349
451
439
465
469
296
247
191
122
39
0
0
0
0
0
0
0
0
0
0
0
0
9
115
252
345
407
428
425
447
406
342
248
114
3
0
0
0
0
0
0
0
0
0
0
0
19
143
273
371
443
493
518
508
472
404
302
152
7
0
0
0
0
0
0
0
0
0
0
0
81
271
398
487
500
526
530
516
482
417
313
159
10
0
0
0
0
0
0
0
0
0
0
0
85
309
473
587
676
738
755
744
695
635
532
355
73
0
0
0
0
0
0
0
0
0
0
0
273
586
723
788
831
833
817
787
740
669
551
363
70
0
0
0
0
0
0
0
0
0
0
0
109
344
500
595
645
675
676
615
547
446
303
126
3
0
0
0
0
0
0
0
0
0
0
0
12
113
232
333
409
457
478
585
553
486
369
188
11
0
0
0
0
0
0
0
0
0
0
0
58
256
411
517
677
713
724
716
680
613
501
316
51
0
0
0
0
0
0
0
0
0
0
0
166
429
587
684
735
764
770
763
732
674
554
373
83
0
0
0
0
0
0
0
0
0
0
0
189
456
610
704
765
792
801
790
756
693
588
406
103
0
0
0
0
0
0
0
0
0
0
0
176
432
582
669
720
749
759
759
730
670
570
392
94
0
0
0
0
0
0
0
0
0
0
0
166
403
535
609
628
656
664
649
611
544
429
248
27
0
0
0
0
0
0
0
0
0
0
0
73
261
393
478
533
564
578
603
570
502
393
224
25
0
0
0
0
0
0
0
0
0
0
0
89
294
439
531
578
611
618
645
605
537
430
265
45
0
0
0
0
0
0
0
0
0
0
0
69
273
443
567
679
727
747
714
688
631
523
340
66
0
0
0
0
0
0
0
0
0
0
0
110
371
551
653
731
756
754
771
751
705
627
470
175
0
0
0
0
0
0
0
0
0
0
0
48
217
359
462
619
667
692
670
649
593
489
313
58
0
0
0
0
0
0
0
0
0
0
0
65
258
405
504
571
605
612
587
530
438
302
128
4
0
0
0
0
0
0
0
0
0
0
0
25
159
280
366
444
478
489
478
443
376
271
124
5
0
0
0
0
0
0
0
0
0
0
0
10
114
249
359
437
485
503
496
454
380
270
130
9
0
0
0
0
0
0
0
0
0
0
0
92
322
480
579
607
636
641
647
601
526
414
250
42
0
0
0
0
0
0
0
0
0
0
0
82
298
449
534
578
605
605
637
592
519
410
246
39
0
0
0
0
0
0
0
0
0
0
0
82
301
458
560
622
650
655
665
621
551
443
274
50
0
0
0
0
0
0
0
0
0
0
0
91
300
435
508
497
527
539
527
491
428
329
179
18
0
0
0
0
0
0
0
0
0
0
0
26
159
274
354
432
467
481
472
434
363
301
158
18
0
0
0
0
0
0
0
0
0
0
0
76
280
432
533
611
640
641
621
578
510
405
249
46
0
0
0
0
0
0
0
0
0
0
0
84
306
461
558
618
650
661
643
614
555
458
296
64
0
0
0
0
0
0
0
0
0
0
0
90
297
432
514
418
467
488
487
458
393
286
132
6
0
0
0
0
0
0
0
0
0
0
0
4
62
144
216
269
297
307
379
342
282
194
84
4
0
0
0
0
0
0
0
0
0
0
0
21
165
313
423
490
535
558
518
493
439
343
193
23
0
0
0
0
0
0
0
0
0
0
0
28
180
320
417
502
542
555
522
487
425
326
178
21
0
0
0
0
0
0
0
0
0
0
0
0
151
286
384
429
468
482
482
449
101
309
162
16
0
0
0
0
0
0
0
0
0
0
0
0
26
210
458
430
467
480
467
428
359
256
121
8
0
0
0
0
0
0
0
0
0
0
0
9
110
234
335
415
459
479
491
461
400
299
154
14
0
0
0
0
0
0
0
0
0
0
0
0
2
361
461
503
531
533
358
305
392
282
140
13
0
0
0
0
0
0
0
0
0
0
0
0
24
370
475
536
562
559
530
475
392
277
133
10
0
0
0
0
0
0
0
0
0
0
0
22
175
324
111
84
507
188
507
467
397
293
10
13
0
0
0
0
0
0
0
0
0
0
0
13
127
250
339
454
489
498
485
445
378
47
137
11
0
0
0
0
0
0
0
0
0
0
0
0
214
365
465
517
546
554
553
514
445
335
175
17
0
0
0
0
0
0
0
0
0
0
0
0
15
240
330
360
389
186
377
184
92
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
104
33
61
1
8
71
224
0
4
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21
0
83
6
139
1
15
133
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
185
5
456
417
347
228
240
79
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
169
532
1
2
1
155
187
326
427
117
0
0
0
0
0
0
0
0
0
0
0
0
0
298
95
182
255
567
116
39
167
264
164
2
0
0
0
0
0
0
0
0
0
0
0
0
0
180
344
462
542
454
134
266
150
166
43
2
0
0
0
0
0
0
0
0
0
0
0
0
0
147
267
346
462
287
224
487
241
385
287
3
0
0
0
0
0
0
0
0
0
0
0
0
0
119
250
349
428
464
188
483
227
385
82
121
0
0
0
0
0
0
0
0
0
0
0
0
3
70
172
254
374
181
424
231
207
330
242
0
0
0
0
0
0
0
0
0
0
0
0
0
12
142
280
377
440
476
490
443
406
166
230
2
4
0
0
0
0
0
0
0
0
0
0
0
1
54
140
216
324
119
224
379
351
287
55
71
0
0
0
0
0
0
0
0
0
0
0
0
0
174
324
78
0
0
2
0
5
14
16
4
14
0
0
0
0
0
0
0
0
0
0
0
0
0
204
311
442
485
492
369
81
1
126
4
0
0
0
0
0
0
0
0
0
0
0
0
32
223
380
486
525
568
589
543
514
452
351
196
0
0
0
0
0
0
0
0
0
0
0
0
24
7
63
115
2
0
28
557
525
463
339
196
0
0
0
0
0
0
0
0
0
0
0
0
0
250
407
508
548
290
567
549
517
460
369
220
31
0
0
0
0
0
0
0
0
0
0
0
7
125
275
392
475
517
526
510
464
385
270
123
7
0
0
0
0
0
0
0
0
0
0
0
7
2
47
340
466
512
538
540
364
473
387
244
44
0
0
0
0
0
0
0
0
0
0
0
21
176
304
380
422
444
448
439
137
334
236
108
5
0
0
0
0
0
0
0
0
0
0
0
16
174
321
419
481
517
529
483
442
366
248
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
11
105
9
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
83
122
149
162
159
18
113
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
42
95
381
420
434
41
337
271
18
1
1
0
0
0
0
0
0
0
0
0
0
0
0
30
92
162
313
340
344
514
470
212
296
150
10
0
0
0
0
0
0
0
0
0
0
0
2
0
149
230
418
455
464
445
400
328
223
92
2
0
0
0
0
0
0
0
0
0
0
0
5
119
250
338
411
441
448
55
440
13
84
1
0
0
0
0
0
0
0
0
0
0
0
0
3
92
209
283
403
418
135
136
166
108
2
0
0
0
0
0
0
0
0
0
0
0
0
0
3
105
242
344
410
442
447
552
44
460
360
202
0
0
0
0
0
0
0
0
0
0
0
0
0
170
319
129
466
502
246
37
105
438
331
0
13
0
0
0
0
0
0
0
0
0
0
0
10
156
310
421
543
584
599
491
461
400
299
0
0
0
0
0
0
0
0
0
0
0
0
0
25
222
378
474
522
540
531
603
557
486
376
214
21
0
0
0
0
0
0
0
0
0
0
0
73
351
524
623
567
595
594
557
507
433
322
165
10
0
0
0
0
0
0
0
0
0
0
0
20
212
379
489
561
603
619
577
543
477
370
203
15
0
0
0
0
0
0
0
0
0
0
0
32
256
427
532
573
615
628
604
565
492
374
195
11
0
0
0
0
0
0
0
0
0
0
0
26
249
430
544
613
649
659
558
479
364
298
7
54
0
0
0
0
0
0
0
0
0
0
0
69
340
514
610
674
690
240
600
545
477
385
239
27
0
0
0
0
0
0
0
0
0
0
0
10
164
317
414
441
467
465
188
405
335
236
102
2
0
0
0
0
0
0
0
0
0
0
0
14
195
375
499
379
634
180
274
548
485
191
14
10
0
0
0
0
0
0
0
0
0
0
0
0
29
88
144
308
141
347
352
307
230
131
0
0
0
0
0
0
0
0
0
0
0
0
0
0
35
116
56
145
191
223
120
95
60
23
2
0
0
0
0
0
0
0
0
0
0
0
0
1
87
230
343
305
361
397
73
2
31
11
0
2
0
0
0
0
0
0
0
0
0
0
0
5
155
333
28
108
352
571
557
515
439
317
144
2
0
0
0
0
0
0
0
0
0
0
0
8
13
320
426
503
537
546
538
498
430
323
158
3
0
0
0
0
0
0
0
0
0
0
0
7
169
336
448
517
551
560
450
588
520
412
239
14
0
0
0
0
0
0
0
0
0
0
0
33
288
474
590
684
728
748
698
672
613
498
7
19
0
0
0
0
0
0
0
0
0
0
0
66
384
571
682
776
808
820
813
778
712
354
399
53
0
0
0
0
0
0
0
0
0
0
0
94
414
579
665
714
735
732
684
643
570
387
207
6
0
0
0
0
0
0
0
0
0
0
0
21
244
425
540
533
588
620
623
600
541
431
245
11
0
0
0
0
0
0
0
0
0
0
0
38
309
491
596
637
669
679
638
594
513
386
192
3
0
0
0
0
0
0
0
0
0
0
0
23
268
447
542
506
90
536
484
446
379
275
126
1
0
0
0
0
0
0
0
0
0
0
0
3
145
307
414
500
544
562
620
587
520
405
212
3
0
0
0
0
0
0
0
0
0
0
0
37
294
443
515
559
582
583
579
534
456
326
135
0
0
0
0
0
0
0
0
0
0
0
0
1
100
232
333
474
514
530
565
538
476
366
179
1
0
0
0
0
0
0
0
0
0
0
0
33
291
447
533
602
633
643
634
604
538
419
217
1
0
0
0
0
0
0
0
0
0
0
0
48
359
540
639
685
711
716
706
668
598
476
263
3
0
0
0
0
0
0
0
0
0
0
0
21
231
371
459
667
685
686
741
710
649
533
316
6
0
0
0
0
0
0
0
0
0
0
0
40
345
538
647
725
733
710
660
589
491
345
0
0
0
0
0
0
0
0
0
0
0
0
0
21
286
490
614
705
748
763
785
752
681
556
326
4
0
0
0
0
0
0
0
0
0
0
0
62
384
330
676
739
577
544
589
278
606
462
229
1
0
0
0
0
0
0
0
0
0
0
0
15
206
346
429
509
546
560
771
750
695
581
362
9
0
0
0
0
0
0
0
0
0
0
0
44
325
491
590
705
739
749
747
714
647
528
304
2
0
0
0
0
0
0
0
0
0
0
0
57
381
558
649
729
762
773
775
740
672
548
320
1
0
0
0
0
0
0
0
0
0
0
0
55
365
535
625
675
700
706
752
711
636
503
263
0
0
0
0
0
0
0
0
0
0
0
0
24
293
481
592
638
676
684
665
619
536
397
171
0
0
0
0
0
0
0
0
0
0
0
0
2
115
251
348
416
454
466
449
413
338
216
60
0
0
0
0
0
0
0
0
0
0
0
0
4
183
375
499
640
667
671
697
652
574
436
199
0
0
0
0
0
0
0
0
0
0
0
0
29
330
522
626
684
708
710
670
621
533
390
162
0
0
0
0
0
0
0
0
0
0
0
0
33
341
539
647
716
743
750
739
695
611
457
207
0
0
0
0
0
0
0
0
0
0
0
0
11
227
412
530
532
570
577
616
569
481
337
121
0
0
0
0
0
0
0
0
0
0
0
0
8
220
417
543
603
646
664
634
594
516
399
165
0
0
0
0
0
0
0
0
0
0
0
0
8
223
416
532
588
618
624
605
552
460
312
99
0
0
0
0
0
0
0
0
0
0
0
0
5
198
387
509
626
666
677
620
573
488
344
121
0
0
0
0
0
0
0
0
0
0
0
0
7
213
389
494
558
609
636
659
623
548
410
171
0
0
0
0
0
0
0
0
0
0
0
0
9
280
492
611
673
687
669
652
607
531
406
178
0
0
0
0
0
0
0
0
0
0
0
0
25
346
559
677
786
815
820
837
796
716
569
282
0
0
0
0
0
0
0
0
0
0
0
0
11
284
495
619
690
728
737
714
658
561
397
132
0
0
0
0
0
0
0
0
0
0
0
0
5
232
418
516
550
553
534
522
457
356
181
27
0
0
0
0
0
0
0
0
0
0
0
0
0
126
303
425
551
583
585
558
501
404
254
55
0
0
0
0
0
0
0
0
0
0
0
0
3
213
417
541
603
636
642
657
607
519
365
114
0
0
0
0
0
0
0
0
0
0
0
0
10
291
497
617
698
731
741
724
677
588
431
157
0
0
0
0
0
0
0
0
0
0
0
0
28
371
575
685
752
781
785
722
667
566
399
126
0
0
0
0
0
0
0
0
0
0
0
0
4
215
428
555
645
681
688
664
617
530
373
115
0
0
0
0
0
0
0
0
0
0
0
0
8
281
503
629
696
729
735
676
627
528
358
93
0
0
0
0
0
0
0
0
0
0
0
0
1
182
406
548
634
678
690
641
593
499
209
27
0
0
0
0
0
0
0
0
0
0
0
0
2
191
400
533
653
696
710
647
606
519
364
103
0
0
0
0
0
0
0
0
0
0
0
0
11
303
518
646
698
733
740
721
670
575
406
118
0
0
0
0
0
0
0
0
0
0
0
0
7
272
479
600
625
662
670
649
595
495
324
66
0
0
0
0
0
0
0
0
0
0
0
0
8
308
526
651
711
746
754
712
654
551
374
95
0
0
0
0
0
0
0
0
0
0
0
0
5
244
446
568
628
661
665
652
600
507
345
83
0
0
0
0
0
0
0
0
0
0
0
0
4
246
447
562
593
616
611
611
554
448
270
35
0
0
0
0
0
0
0
0
0
0
0
0
2
199
361
459
569
597
599
715
667
570
386
79
0
0
0
0
0
0
0
0
0
0
0
0
2
226
420
541
620
670
693
678
632
531
349
66
0
0
0
0
0
0
0
0
0
0
0
0
4
266
486
615
667
699
700
696
633
525
306
49
0
0
0
0
0
0
0
0
0
0
0
0
2
232
447
579
695
737
746
725
669
559
363
59
0
0
0
0
0
0
0
0
0
0
0
0
0
187
378
485
541
573
580
677
625
526
348
59
0
0
0
0
0
0
0
0
0
0
0
0
9
366
575
683
823
839
836
805
751
656
477
123
0
0
0
0
0
0
0
0
0
0
0
0
19
428
642
750
781
803
803
753
694
588
400
80
0
0
0
0
0
0
0
0
0
0
0
0
10
344
556
669
730
757
758
669
612
510
331
56
0
0
0
0
0
0
0
0
0
0
0
0
4
263
492
628
712
758
774
763
718
619
434
92
0
0
0
0
0
0
0
0
0
0
0
0
7
335
562
688
761
799
807
774
722
622
487
116
0
0
0
0
0
0
0
0
0
0
0
0
6
350
569
684
750
784
795
776
728
629
445
91
0
0
0
0
0
0
0
0
0
0
0
0
5
350
576
695
764
796
800
810
762
668
486
115
0
0
0
0
0
0
0
0
0
0
0
0
10
400
621
734
796
817
815
788
729
622
427
74
0
0
0
0
0
0
0
0
0
0
0
0
3
308
532
657
731
764
772
753
700
599
401
58
0
0
0
0
0
0
0
0
0
0
0
0
2
292
521
651
727
768
781
732
680
574
3
41
0
0
0
0
0
0
0
0
0
0
0
0
1
286
520
655
731
767
773
763
706
594
